subject_id,baseline,endline,TOL_move_count1_bl,TOL_RT1_bl,TOL_move_count2_bl,TOL_RT2_bl,TOL_move_count3_bl,TOL_RT3_bl,TOL_move_count4_bl,TOL_RT4_bl,TOL_minimum_moves1_bl,TOL_minimum_moves2_bl,TOL_minimum_moves3_bl,TOL_minimum_moves4_bl,TOL_total_bl,land_ownership_bl,water_treatment_bl,water_treatment_frequency_bl,chlorinelastmonth_bl,treatment_actual,children_rec,education_rec,village_id,treatment,treatment0,treatment1,treatment2,treatment3,employed,married,age,BADS_RT1_end,BADS_RT2_end,BADS_RT3_end,BADS_RT4_end,BADS_RT5_end,BADS_RT6_end,BADS_RT7_end,BADS_RT8_end,BADS_RT9_end,BADS_response1_end,BADS_response2_end,BADS_response3_end,BADS_response4_end,BADS_response5_end,BADS_response6_end,BADS_response7_end,BADS_response8_end,BADS_response9_end,water_treatment_end,water_treatment_frequency_end,chlorinelastmonth_end,TOL_move_count1_end,TOL_RT1_end,TOL_move_count2_end,TOL_RT2_end,TOL_move_count3_end,TOL_RT3_end,TOL_move_count4_end,TOL_RT4_end,TOL_pass1_end,TOL_pass2_end,TOL_pass3_end,TOL_pass4_end,TOL_pass_total_end,TOL_total_end,BADS_AC_SS_end,BADS_AV_SS_end,BADS_scale_end,water_treatment_binary_end,work_hrs_daily_end,work_days_perwk_end,earnings_1wk_total_end,chlorine_treatment_end,tcr_end
160850,0,1,,,,,,,,,,,,,,,,,,,8,Masters,170,1,0,1,0,0,0,1,29,134.45399,42.264999,18.594,21.656,17.297001,19.969,25.233999,34.969002,15.516,5,7,1,7,2,7,5,2,6,Stand and settle,Always,Yes,6,89.75,10,41.765999,10,80,10,45,0,0,0,0,0,36,18,9,27,1,6,6,400,No,0
160852,0,1,,,,,,,,,,,,,,,,,,,2,Pre-School,170,2,0,0,1,0,1,1,23,86.734001,24.625,81.640999,27.171,25.969,16.610001,21.875,30.077999,11.578,1,5,7,7,5,7,5,3,5,Chlorine,Always,Yes,1,19.608999,10,184.09399,2,15.735,10,148.36,1,0,1,0,2,23,24,12,36,1,12,7,800,No,0
160855,1,1,3,29.656,3,23.172001,2,16.014999,9,75.734001,1,2,2,4,17,Yes,Chlorine,Occasionally,Yes,3,1,Pre-School,170,3,0,0,0,1,0,1,23,242.86,44.5,14.64,23.469,18.219,21.452999,22.781,34.140999,16.5,3,5,3,1,7,3,7,3,3,Chlorine,Most of the time,Yes,1,81.920998,10,79.453003,2,20.327999,6,34.844002,1,0,1,1,3,19,14,12,26,1,4,3,500,No,0
160856,0,1,,,,,,,,,,,,,,,,,,,2,Primary,159,0,1,0,0,0,0,1,19,170.71899,15.578,17.077999,16.75,10.922,13.891,16.125,11.843,14.172,7,3,7,1,3,5,1,5,7,Stand and settle,Always,No,1,4.4840002,9,108.296,10,172.938,10,79.453003,1,1,0,0,2,30,16,10,26,1,0,0,0,No,0
160857,1,1,,,,,,,,,,,,,,,,,,2,1,Primary,159,2,0,0,1,0,0,0,18,121.094,42.344002,24.125,23.983999,26.108999,36.297001,21.688,21.202999,12.015,3,1,5,5,7,1,7,1,3,Stand and settle,Always,No,1,11.828,10,161.73399,2,9.1090002,4,57.032001,1,0,1,1,3,17,16,16,32,1,0,0,0,No,0
160858,1,1,6,215.89101,10,567.01599,4,245.85899,5,178.328,1,2,2,4,25,Yes,Do not treat,Occasionally,No,1,2,Pre-School,159,1,0,1,0,0,0,1,29,79.125,31.108999,15.532,19.483999,20.391001,20.406,44.655998,17.531,18.282,3,5,1,5,7,1,7,5,7,Stand and settle,Always,No,3,76.436996,8,249.985,3,40,6,32.389999,1,1,1,1,4,20,20,12,32,1,0,0,0,No,0
160859,1,1,1,45.485001,3,135.312,6,396.71899,10,382.23401,1,2,2,4,20,Yes,Stand and settle,Always,Yes,3,1,Primary,159,3,0,0,0,1,0,1,19,138.89101,39.047001,42.609001,21.188,23.656,28.108999,24.188,17.094,24.156,3,3,5,5,7,1,3,3,5,Chlorine,Occasionally,Yes,2,24.187,6,44.187,2,34.875,10,135.61,1,1,1,0,3,20,20,18,38,1,0,0,0,Yes,0
160861,0,1,,,,,,,,,,,,,,,,,,,0,Primary,159,0,1,0,0,0,0,1,32,189.453,19.094,87.436996,20.75,22.577999,26.438,29.766001,11.531,20.687,3,3,3,3,3,5,3,3,5,Chlorine,Most of the time,Yes,1,17.031,10,211.515,2,14.89,4,38.577999,1,0,1,1,3,17,12,14,26,1,3,6,0,No,0
160862,1,1,1,18.781,10,29.031,10,41.702999,10,22.797001,1,2,2,4,31,Yes,Stand and settle,Never,No,3,5,Primary,159,3,0,0,0,1,0,1,32,136.938,3.75,8.7650003,18.907,19.858999,12.484,10.891,15.188,22.562,7,7,1,5,1,1,7,1,7,Stand and settle,Occasionally,No,6,46.813,10,14.219,10,18.343,10,18.204,0,0,0,0,0,36,16,12,28,1,0,0,0,No,0
160863,0,1,,,,,,,,,,,,,,,,,,,4,Primary,159,0,1,0,0,0,1,1,34,166.562,28.610001,22.718,12.703,11.641,16.766001,9.2030001,6.0939999,5.9369998,7,3,5,5,3,5,3,3,7,Boil,Always,Yes,1,4.5469999,7,48.219002,9,124.891,10,21.188,1,1,1,0,3,27,18,10,28,1,7,6,1000,No,0
160864,1,1,6,26.639999,10,72.389999,10,29.282,10,17.639999,1,2,2,4,36,Yes,Boil,Most of the time,Yes,1,1,Pre-School,159,1,0,1,0,0,0,1,21,191.875,28.968,15.672,16.782,17.562,20.156,22.125,18.532,11.359,3,3,3,3,3,3,7,3,7,Chlorine,Always,Yes,2,93.719002,10,72.875,3,10.328,10,33.702999,1,0,1,0,2,25,14,12,26,1,4,6,0,No,0
160865,1,1,3,28.688,5,66.625,2,26.422001,10,108.031,1,2,2,4,20,No,Boil,Most of the time,Yes,1,1,Primary,159,1,0,1,0,0,0,1,18,197.90601,24.202999,9.4219999,24.344,14.203,11.828,12.234,13.469,10.625,3,1,5,7,5,3,1,7,3,Boil,Most of the time,No,3,29.313,10,75.219002,2,7.9840002,10,68.125,1,0,1,0,2,25,16,14,30,1,0,0,0,No,0
160866,1,1,6,31.389999,10,29.141001,10,32.155998,10,21.344,1,2,2,4,36,Yes,Chlorine,Always,Yes,3,4,Primary,159,3,0,0,0,1,0,1,31,299.672,1.4529999,5.0619998,2.8440001,2.25,2.484,3.266,1.766,1.906,1,1,3,5,7,6,1,7,7,Chlorine,Always,Yes,1,14.187,10,73.093002,10,31.875,10,86.171997,1,0,0,0,1,31,18,13,31,1,0,0,0,Yes,0
160867,0,0,,,,,,,,,,,,,,,,,,,5,Primary,159,3,0,0,0,1,0,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160868,1,1,1,25.875,5,110.969,4,36.485001,10,90.063004,1,2,2,4,20,Yes,Chlorine,Always,Yes,1,6,Primary,159,1,0,1,0,0,0,1,31,174.828,25.422001,8.9530001,24.5,12.484,13.469,11.922,13.828,10.609,7,3,3,3,7,7,5,3,7,Chlorine,Most of the time,Yes,1,14.235,3,27.031,2,10.64,4,46.609001,1,1,1,1,4,10,18,6,24,1,0,0,0,Yes,0
160869,1,1,1,15.453,7,31.422001,2,50.780998,10,91.375,1,2,2,4,20,Yes,Boil,Most of the time,No,3,1,Primary,159,3,0,0,0,1,0,1,19,164.047,39.405998,20.297001,21.797001,16.327999,21.375,41.217999,22.094,20.375,1,5,5,7,3,5,3,7,5,Boil,Always,No,1,27.594,4,37.905998,2,21.202999,10,90.311996,1,1,1,0,3,17,20,12,32,1,0,0,0,No,0
160870,0,1,,,,,,,,,,,,,,,,,,,5,Primary,159,0,1,0,0,0,0,1,31,183.78101,18.108999,87.031998,19.312,25.219,23.422001,28.562,19.094,14.984,7,5,3,5,3,5,7,3,5,Chlorine,Always,Yes,6,58.530998,4,73.078003,10,128.968,10,90.438004,0,1,0,0,1,30,16,6,22,1,5,6,200,No,0
160871,1,1,2,129.563,3,44.577999,10,148.312,10,69.264999,1,2,2,4,25,Yes,Water filter,Most of the time,No,1,6,Primary,159,1,0,1,0,0,0,1,30,318.51599,16.219,8.375,12.5,13.172,12.828,6.7030001,17.827999,6.5159998,3,3,3,3,5,5,5,5,5,Chlorine,Always,Yes,1,28.952999,10,171.85899,2,46.687,10,220.15601,1,0,1,0,2,23,14,10,24,1,9,7,200,No,0
160872,1,1,1,64.139999,10,57.015999,9,56.109001,10,138.578,1,2,2,4,30,Yes,Do not treat,Never,No,3,2,Primary,167,3,0,0,0,1,0,1,27,222.76601,55.188,13.5,14.703,23.327999,22,17.452999,14.719,71.311996,3,7,3,5,7,5,7,7,7,Chlorine,Most of the time,Yes,1,82.984001,10,139.422,3,19.094,10,136.828,1,0,1,0,2,24,24,6,30,1,5,6,0,No,0
160874,1,1,4,103.125,10,98.328003,10,190.76601,10,119.984,1,2,2,4,34,Yes,Chlorine,Most of the time,Yes,2,3,Primary,186,2,0,0,1,0,0,1,30,8.2679996,4.0100002,3.51,4.6020002,6.895,6.006,14.867,1.934,5.7410002,4,6,7,6,7,7,6,6,6,Chlorine,Most of the time,Yes,2,3.494,3,8.8610001,4,6.3959999,6,9.8439999,1,1,1,1,4,15,27,5,32,1,0,0,0,Yes,1
160876,1,1,2,24.139999,3,28.406,2,11.141,6,39.467999,1,2,2,4,13,Yes,Chlorine,Most of the time,Yes,3,3,Primary,186,3,0,0,0,1,0,1,31,224.672,52.030998,45.030998,44,26.125,30.688,26.422001,371.56201,9.5310001,5,7,5,5,5,3,3,5,5,Chlorine,Most of the time,Yes,1,9.8430004,2,32.655998,2,9.7340002,5,110.781,1,1,1,1,4,10,22,12,34,1,9,8,400,No,0
160877,0,0,,,,,,,,,,,,,,,,,,,3,Pre-School,186,0,1,0,0,0,0,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160878,1,1,2,46.827999,10,57.639999,6,32.702999,7,56.187,1,2,2,4,25,No,Chlorine,Occasionally,Yes,3,2,Primary,187,3,0,0,0,1,0,1,22,161.562,25.781,9.4530001,16.516001,20.391001,28.062,28.656,9.9379997,13.578,3,3,3,3,3,7,5,5,5,Chlorine,Always,Yes,2,147.84399,10,101.109,2,28.014999,10,123.594,1,0,1,0,2,24,12,8,20,1,4,5,0,No,0
160879,1,1,1,18.483999,10,217.64,10,113.703,10,317.35901,1,2,2,4,31,No,Chlorine,Most of the time,Yes,3,3,Primary,186,3,0,0,0,1,0,1,25,290.90601,46.938,10.109,23.922001,15,21.906,17.75,17.079,12.531,3,5,3,2,6,3,3,5,6,Chlorine,Always,Yes,1,83.468002,8,155.42101,2,59.327999,8,59.592999,1,1,1,1,4,19,17,14,31,1,0,0,0,No,0
160883,0,1,,,,,,,,,,,,,,,,,,,1,Pre-School,186,0,1,0,0,0,0,1,23,231.375,63.077999,13.25,16.812,14.532,26.796,11.25,14.547,11.172,1,7,5,3,5,7,7,5,5,Stand and settle,Always,No,6,135.062,10,66.139999,10,53.703999,10,69.671997,0,0,0,0,0,36,20,8,28,1,11,7,0,No,0
160884,0,0,,,,,,,,,,,,,,,,,,,3,Masters,186,3,0,0,0,1,0,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160886,0,1,,,,,,,,,,,,,,,,,,,1,Pre-School,186,0,1,0,0,0,0,1,22,288.25,26.016001,24.702999,41.390999,33.609001,25.672001,97.859001,22.327999,13.86,3,4,4,2,4,7,6,7,7,Chlorine,Most of the time,Yes,2,39.780998,10,55.344002,2,37.844002,10,78.734001,1,0,1,0,2,24,16,5,21,1,2,3,0,Yes,1
160887,1,1,1,10.906,4,49.280998,10,208.10899,5,110.937,1,2,2,4,20,Yes,Chlorine,Always,Yes,2,6,Primary,186,2,0,0,1,0,0,1,31,307.39001,121.5,19.406,97.563004,24.187,29.047001,17.202999,6.7659998,9.5629997,3,7,7,1,7,3,3,7,7,Boil,Occasionally,No,5,19.077999,10,68,2,9.6090002,7,48.969002,1,0,1,1,3,24,24,12,36,1,0,0,0,No,0
160890,0,1,,,,,,,,,,,,,,,,,,,3,Pre-School,184,0,1,0,0,0,0,1,28,345.81299,46.984001,12.735,17.671,14.016,26.766001,10.328,16.719,6.6399999,5,5,5,5,5,3,5,5,5,Chlorine,Occasionally,Yes,6,200.015,10,47.562,10,84.75,10,140.65601,0,0,0,0,0,36,20,10,30,1,6,5,300,No,0
160891,1,1,3,26.656,10,111.266,3,60.687,10,40.030998,1,2,2,4,26,Yes,Water filter,Never,Yes,1,2,Primary,184,1,0,1,0,0,0,1,21,696.328,20.313,14.484,19.344,7.5,12.797,11.75,8.1090002,8.25,1,5,1,3,7,1,3,7,7,Stand and settle,Always,No,1,7.7659998,10,75.453003,10,56.594002,10,45.952999,1,0,0,0,1,31,18,16,34,1,6,6,5000,No,0
160892,1,1,1,5.6719999,10,64.671997,2,19.125,10,56.405998,1,2,2,4,23,Yes,Boil,Most of the time,Yes,1,3,Pre-School,184,1,0,1,0,0,1,1,32,141.312,18.297001,33.594002,14.641,18.889999,21.360001,12.047,11.25,13,5,5,5,5,5,5,5,5,5,Chlorine,Most of the time,Yes,1,35.907001,4,145.15601,2,38.030998,10,92.063004,1,1,1,0,3,17,20,8,28,1,0,0,0,No,0
160893,1,1,1,16.125,10,94.670998,2,17.282,10,89.25,1,2,2,4,23,Yes,Chlorine,Most of the time,Yes,3,1,College,184,3,0,0,0,1,1,1,24,11.938,6.5,6.3590002,10.563,6.5619998,6.7189999,6.6719999,5.5,5.9369998,7,7,3,7,7,7,7,7,7,Chlorine,Always,Yes,1,2.766,2,10.813,2,6.4689999,6,28.827999,1,1,1,1,4,11,26,0,26,1,7,5,600,Yes,1
160895,0,1,,,,,,,,,,,,,,,,,,,4,Primary,184,0,1,0,0,0,0,1,27,375.06201,107.188,18.094,11.828,12.422,17.625,9.4530001,7.7030001,8.7030001,2,7,7,5,3,1,5,5,7,Chlorine,Most of the time,Yes,6,59.780998,10,76.875,10,107.953,10,78.75,0,0,0,0,0,36,24,15,39,1,3,6,500,No,0
160896,1,1,,,,,,,,,,,,,,,,,,2,5,Primary,184,2,0,0,1,0,0,1,32,351.25,58.155998,34.562,39.265999,39.594002,43.217999,38.297001,32.922001,19.327999,5,3,7,1,5,7,5,7,5,Chlorine,Most of the time,Yes,6,40.515999,10,57.780998,10,73.186996,10,48.953999,0,0,0,0,0,36,16,4,20,1,0,0,0,No,0
160897,1,0,6,37.030998,10,135.09399,2,23.327999,10,26.922001,1,2,2,4,28,Yes,Chlorine,Always,Yes,3,1,Pre-School,184,3,0,0,0,1,0,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160898,1,1,1,36.422001,10,184.10899,2,14.531,10,184.64101,1,2,2,4,23,Yes,Chlorine,Occasionally,Yes,3,2,Primary,184,3,0,0,0,1,0,1,20,272.60999,11.719,39.967999,45.140999,29.281,22.781,28.141001,50.905998,331.35999,1,3,3,5,7,7,1,5,7,Chlorine,Most of the time,Yes,1,11.062,10,109.782,2,15.219,10,90.609001,1,0,1,0,2,23,20,14,34,1,6,6,2000,No,0
160900,1,1,,,,,,,,,,,,,,,,,,2,3,Primary,184,2,0,0,1,0,0,1,26,23.077999,19.219,13.5,12.968,9.4689999,15.328,8.8909998,10.594,10.671,7,5,7,5,7,7,5,5,7,Chlorine,Most of the time,Yes,1,14.5,2,14.641,2,29.172001,4,33.719002,1,1,1,1,4,9,26,4,30,1,0,0,0,No,0
160901,1,1,6,42.062,10,44.469002,5,49.094002,10,102.563,1,2,2,4,31,Yes,Do not treat,Occasionally,No,1,3,Primary,184,1,0,1,0,0,0,1,24,224.453,48.015999,20.25,20.733999,11.782,21.389999,19.577999,15.407,62.562,5,4,4,4,4,4,4,5,5,Stand and settle,Always,No,1,85.921997,4,129.047,2,8.9370003,7,156.672,1,1,1,1,4,14,16,10,26,1,0,0,0,No,0
160905,0,1,,,,,,,,,,,,,,,,,,,2,Primary,157,0,1,0,0,0,0,1,20,108.469,21.594,23.672001,26.812,23.985001,34.467999,23.547001,16.610001,16.437,3,3,7,5,7,7,5,3,5,Chlorine,Most of the time,Yes,1,12.625,2,14.204,2,19.391001,4,16.532,1,1,1,1,4,9,22,10,32,1,0,0,0,No,0
160906,0,1,,,,,,,,,,,,,,,,,,,4,Primary,157,3,0,0,0,1,0,1,25,110.344,19.75,29.483999,26.922001,9.9219999,47.202999,20.858999,13.157,21.671,3,7,5,7,7,5,5,5,7,Chlorine,Most of the time,Yes,2,21.077999,5,25.094,2,20.016001,8,88.920998,1,1,1,1,4,17,28,10,38,1,4,3,0,No,0
160907,1,1,1,17.577999,10,129.98399,2,37.75,10,192.328,1,2,2,4,23,Yes,Chlorine,Always,Yes,1,0,Primary,157,1,0,1,0,0,0,1,22,145.453,27.094,8.0930004,16.938,19.812,19.907,36.484001,11,6.9219999,5,5,5,5,5,3,3,3,5,Chlorine,Most of the time,Yes,1,11.515,6,26.594,2,11.797,4,30.704,1,1,1,1,4,13,20,14,34,1,0,0,0,No,0
160908,0,1,,,,,,,,,,,,,,,,,,,2,Primary,157,2,0,0,1,0,1,1,22,110.594,56.063,11.968,29.5,35.265999,17.641001,109.593,16.094,15.813,7,3,5,7,5,7,5,7,7,Stand and settle,Always,Yes,2,11.687,10,63.109001,10,83.405998,10,113.641,1,0,0,0,1,32,22,2,24,1,6,4,1000,No,0
160910,0,1,,,,,,,,,,,,,,,,,,,4,Masters,157,1,0,1,0,0,0,1,25,170.985,19.297001,16.796,38.938,23.437,36.422001,13.5,16.594,9.8909998,5,1,5,7,5,5,5,7,7,Stand and settle,Always,No,4,114.5,10,85.921997,10,111.5,10,105.437,1,0,0,0,1,34,20,6,26,1,5,6,850,No,0
160912,1,1,,,,,,,,,,,,,,,,,,2,2,Primary,164,2,0,0,1,0,1,1,22,22.297001,3.375,4.625,8.9379997,9.4370003,6.1719999,7.0159998,9.8590002,3.0940001,3,3,3,7,3,5,7,3,3,Boil,Always,No,1,3.391,2,7.4380002,2,9.375,9,30.358999,1,1,1,1,4,14,14,10,24,1,7,5,600,No,0
160913,0,1,,,,,,,,,,,,,,,,,,,0,Primary,164,1,0,1,0,0,0,1,18,129.15601,28.141001,46.405998,58.25,8.4840002,42.844002,17.610001,36.780998,9.8120003,5,7,5,5,7,7,7,5,7,Chlorine,Most of the time,Yes,1,43.359001,10,124.468,2,25.875,10,58.780998,1,0,1,0,2,23,26,4,30,1,0,0,0,No,0
160915,0,1,,,,,,,,,,,,,,,,,,,4,Primary,164,0,1,0,0,0,0,1,23,613.64001,29.625,7.6100001,21.593,16.344,11.75,17.922001,29.608999,7.0630002,3,7,3,5,5,7,3,6,1,Chlorine,Always,Yes,1,8.3290005,10,120.297,3,29.718,10,37.890999,1,0,1,0,2,24,16,9,25,1,5,6,300,No,0
160916,1,1,3,87.264999,10,97.889999,8,192.812,5,55.313,1,2,2,4,26,Yes,Do not treat,Never,No,2,3,Pre-School,164,2,0,0,1,0,0,1,27,119.453,24.577999,16.672001,21.202999,15.079,18.827999,42.984001,28.516001,20.468,1,5,1,5,5,5,7,1,5,Boil,Occasionally,No,2,31.594,10,130.10899,2,48.25,4,91.734001,1,0,1,1,3,18,16,14,30,1,0,0,0,No,0
160917,0,0,,,,,,,,,,,,,,,,,,,1,Primary,164,0,1,0,0,0,0,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160919,1,1,6,76.171997,10,83.360001,10,48.594002,10,104.375,1,2,2,4,36,Yes,Chlorine,Always,No,3,0,Primary,164,3,0,0,0,1,0,0,22,112.453,36.360001,18.843,8.5159998,9.3909998,16.983999,9.2969999,13,24.687,1,3,3,3,3,5,7,1,7,Chlorine,Most of the time,Yes,2,30.312,10,134.10899,4,148.71899,10,250.15601,1,0,1,0,2,26,14,14,28,1,0,0,0,No,0
160921,1,1,1,26.202999,8,83.954002,4,21.062,9,55.952999,1,2,2,4,22,Yes,Chlorine,Always,Yes,3,3,Primary,164,3,0,0,0,1,0,1,33,373.01599,44.390999,14.531,15.219,13.812,25.219,13.531,15.609,12.235,7,7,7,5,7,7,5,7,7,Chlorine,Always,Yes,1,6.6869998,10,68.186996,2,22.843,9,56.530998,1,0,1,1,3,22,28,2,30,1,3,6,0,No,0
160922,0,1,,,,,,,,,,,,,,,,,,,2,Primary,164,2,0,0,1,0,0,1,23,126.375,43.640999,30.483999,51.202999,41.610001,19.547001,17.812,30.5,20.922001,3,3,3,3,1,1,1,7,5,Chlorine,Occasionally,No,6,129.875,10,78.859001,2,46.015999,10,114.734,0,0,1,0,1,28,10,16,26,1,0,0,0,No,0
160923,1,1,2,33.890999,10,416.76599,10,257.422,9,175.313,1,2,2,4,31,Yes,Strain through cloth,Always,Yes,3,2,Primary,164,3,0,0,0,1,0,1,26,187.937,25.422001,10.406,24.360001,13,11.906,12.25,14.765,13.235,3,5,7,3,7,5,3,3,3,Water filter,Always,No,4,85.671997,10,361.422,10,104.203,10,66.625,1,0,0,0,1,34,20,14,34,1,0,0,0,Yes,0
160925,1,1,6,87.953003,10,107.953,10,35.967999,10,38.639999,1,2,2,4,36,Yes,Water filter,Occasionally,No,3,2,Primary,164,3,0,0,0,1,0,1,28,39.405998,21.438,102.906,27.952999,13.609,25.938,33.639999,15.157,5.875,7,2,1,4,6,2,2,6,6,Stand and settle,Always,Yes,6,31.985001,10,64.671997,10,115.672,10,63,0,0,0,0,0,36,14,11,25,1,0,0,0,No,0
160929,1,1,,,,,,,,,,,,,,,,,,2,1,Primary,160,2,0,0,1,0,0,1,21,259.047,24.233999,10.36,24.25,12.656,11.625,13.687,13.828,10.547,1,5,1,7,5,1,1,3,5,Boil,Always,No,1,15.641,4,64.719002,3,12.015,9,56.297001,1,1,1,1,4,17,18,22,40,1,6,6,0,No,0
160930,1,1,,,,,,,,,,,,,,,,,,2,3,Primary,160,2,0,0,1,0,0,1,22,261.047,23.014999,10.25,26.077999,12.297,12.547,17.063,10.015,8.2969999,3,7,5,3,5,1,7,1,7,Chlorine,Most of the time,Yes,1,67.670998,10,79.984001,2,12.469,10,225.15601,1,0,1,0,2,23,22,16,38,1,4,2,0,No,0
160931,1,1,1,20.985001,7,153.562,3,130.062,6,66.405998,1,2,2,4,17,Yes,Boil,Most of the time,No,1,4,Pre-School,160,1,0,1,0,0,0,1,35,138.562,29.625,6.4070001,22.702999,12.984,12.625,11.391,14.922,6.3119998,5,6,7,5,7,5,7,5,7,Chlorine,Always,Yes,1,20.889999,10,78.795998,2,30.266001,9,353.60999,1,0,1,1,3,22,27,6,33,1,11,11,500,No,0
160932,1,1,1,125.656,10,94.875,2,19.983999,10,166.48399,1,2,2,4,23,Yes,Stand and settle,Never,No,1,1,Pre-School,160,1,0,1,0,0,0,1,24,205.40601,25.610001,11.281,22.983999,10.813,10.594,14.359,14.109,8.2969999,1,7,7,7,7,7,7,7,7,Chlorine,Always,Yes,2,25.047001,2,22.952999,2,20.610001,10,57.297001,1,1,1,0,3,16,30,6,36,1,0,0,0,No,0
160933,1,1,1,9.0780001,8,43.265999,2,20.016001,10,95.75,1,2,2,4,21,Yes,Water filter,Occasionally,No,1,2,Primary,160,1,0,1,0,0,0,1,22,204.828,24.516001,14.547,20.327999,12.109,13.266,13.609,14.547,6.5159998,7,5,7,7,7,7,5,5,5,Chlorine,Most of the time,Yes,1,16.125,5,36.375,2,12.407,10,87.969002,1,1,1,0,3,18,26,4,30,1,0,0,0,No,0
160934,1,1,1,40.702999,10,379.53101,10,93.453003,10,97.125,1,2,2,4,31,No,Water filter,Always,No,3,1,Pre-School,160,3,0,0,0,1,0,0,21,225.29601,17.485001,19.889999,18.25,11.11,9.375,19.406,16.327999,10.594,3,7,7,5,3,1,7,3,7,Chlorine,Occasionally,Yes,1,26.438,10,75.686996,10,114.219,10,91.781998,1,0,0,0,1,31,24,14,38,1,10,8,300,No,0
160935,0,1,,,,,,,,,,,,,,,,,,,3,Primary,160,0,1,0,0,0,0,1,27,312.90601,27.766001,44.109001,18,50.219002,128.765,222.438,56.594002,7.1560001,3,6,6,5,6,5,3,5,6,Strain through cloth,Most of the time,No,1,52.140999,10,250.65601,2,19.766001,4,64.140999,1,0,1,1,3,17,24,12,36,1,5,3,600,No,0
160937,1,1,1,34.562,8,99.735001,10,59.797001,10,21.047001,1,2,2,4,29,Yes,Stand and settle,Never,Yes,3,4,Primary,160,3,0,0,0,1,0,1,33,288.98401,131.282,27.358999,13.625,17.297001,13.937,17.952999,13.313,14.265,1,3,4,5,2,6,1,7,7,Stand and settle,Always,Yes,1,23.781,3,16.219,10,72.828003,10,50.719002,1,1,0,0,2,24,16,13,29,1,0,0,0,No,0
160938,1,1,6,119.328,10,67.078003,9,174.98399,8,105.688,1,2,2,4,33,Yes,Stand and settle,Never,No,2,2,Primary,160,2,0,0,1,0,0,1,24,213.61,129.093,28.952999,14.079,10.625,13.5,23.483999,13.234,10.235,5,1,3,3,1,1,5,1,3,Stand and settle,Always,No,1,14.047,3,22.75,2,17.139999,7,65.781998,1,1,1,1,4,13,6,16,22,1,7,6,300,No,0
160939,1,1,,,,,,,,,,,,,,,,,,2,2,Primary,160,2,0,0,1,0,0,1,23,292.14099,122.89,26.547001,16.75,10.313,13.25,21.968,17.141001,6.3590002,3,3,5,3,3,7,5,1,7,Stand and settle,Always,No,3,31.593,10,61.014999,6,34.515999,10,36.264999,1,0,1,0,2,29,16,12,28,1,0,0,0,No,0
160940,1,1,6,116.109,4,22.141001,10,45.360001,10,36.562,1,2,2,4,30,No,Boil,Never,Yes,1,2,Pre-School,160,1,0,1,0,0,0,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,
160941,1,1,1,24.343,10,120.703,10,42.139999,10,25.469,1,2,2,4,31,Yes,Boil,Most of the time,No,1,5,Primary,160,1,0,1,0,0,0,1,31,186.39,13.563,13.641,23.937,16.719,22.625,42.280998,22.577999,20.719,7,5,5,5,5,2,5,1,5,Chlorine,Always,Yes,6,26.875,10,23.094,10,39.422001,10,88.780998,0,0,0,0,0,36,20,13,33,1,8,3,1500,No,0
160942,0,1,,,,,,,,,,,,,,,,,,,5,Primary,160,1,0,1,0,0,0,1,33,146.40601,18.327999,22.125,8.9219999,11.906,25.844,37.719002,20.983999,19.452999,3,3,3,5,6,5,1,1,7,Chlorine,Always,Yes,6,27.922001,10,62.030998,10,39.594002,10,15.656,0,0,0,0,0,36,19,18,37,1,0,0,0,No,0
160944,1,1,6,96.125,10,140.39101,10,41.625,10,30.797001,1,2,2,4,36,Yes,Chlorine,Always,Yes,1,5,Primary,156,1,0,1,0,0,0,1,28,99.703003,33.594002,86.765999,21,23.468,24.266001,26.781,14.641,21.344,7,5,3,3,7,1,7,5,5,Chlorine,Always,Yes,6,45.344002,10,53.202999,10,63.515999,10,106.078,0,0,0,0,0,36,18,8,26,1,6,2,0,No,0
160946,1,1,1,18,10,117.531,2,25.625,10,121.422,1,2,2,4,23,Yes,Chlorine,Never,Yes,3,4,Primary,156,3,0,0,0,1,0,1,29,182.14101,24.797001,10.703,22.797001,12.984,13.297,12.672,12.64,10.391,1,5,3,5,5,7,7,5,5,Chlorine,Occasionally,Yes,1,15,10,88.609001,2,20.672001,5,39.719002,1,0,1,1,3,18,18,8,26,1,0,0,0,Yes,0
160947,0,1,,,,,,,,,,,,,,,,,,,2,Pre-School,156,2,0,0,1,0,0,1,21,108.735,112.421,21.688,26.672001,34.639999,37.890999,29.781,24.219,29.188,3,5,5,3,5,7,7,7,7,Chlorine,Always,Yes,1,4.0320001,2,13.859,2,13.641,6,28.156,1,1,1,1,4,11,20,4,24,1,0,0,0,No,0
